Valor nulo: -9999.9		
Fecha (GMT)	Temperatura del Agua(ºC)	Canal de obtencion de los datos
2016 11 18 02	15.73	2
2016 11 18 03	15.76	2
2016 11 18 04	15.72	2
2016 11 18 05	15.81	2
2016 11 18 06	15.66	2
2016 11 18 07	15.32	2
2016 11 18 08	15.3	2
2016 11 18 09	15.3	2
2016 11 18 10	15.34	2
2016 11 18 11	15.69	2
2016 11 18 12	15.72	2
2016 11 18 13	15.79	2
2016 11 18 14	15.77	2
2016 11 18 15	15.77	2
2016 11 18 16	15.72	2
2016 11 18 17	15.49	2
2016 11 18 18	15.29	2
2016 11 18 19	15.31	2
2016 11 18 20	15.29	2
2016 11 18 21	15.29	2
2016 11 18 22	15.28	2
2016 11 18 23	15.27	2
2016 11 19 00	15.26	2
2016 11 19 01	15.24	2
2016 11 19 02	15.23	2
2016 11 19 03	15.23	2
2016 11 19 04	15.23	2
2016 11 19 05	15.23	2
2016 11 19 06	15.2	2
2016 11 19 07	15.22	2
2016 11 19 08	15.22	2
2016 11 19 09	15.21	2
2016 11 19 10	15.19	2
2016 11 19 11	15.17	2
2016 11 19 12	15.16	2
2016 11 19 13	15.16	2
2016 11 19 14	15.14	2
2016 11 19 15	15.02	2
2016 11 19 16	14.75	2
2016 11 19 17	14.67	2
2016 11 19 18	15.23	2
2016 11 19 19	15.39	2
2016 11 19 20	15.47	2
2016 11 19 21	15.51	2
2016 11 19 22	15.44	2
2016 11 19 23	15.41	2
2016 11 20 00	15.46	2
2016 11 20 01	15.44	2
2016 11 20 02	15.4	2
2016 11 20 03	15.35	2
2016 11 20 04	15.33	2
2016 11 20 05	15.32	2
2016 11 20 06	15.33	2
2016 11 20 07	15.49	2
2016 11 20 08	15.53	2
2016 11 20 09	15.57	2
2016 11 20 10	15.6	2
2016 11 20 11	15.59	2
2016 11 20 12	15.59	2
2016 11 20 13	15.6	2
2016 11 20 14	15.6	2
2016 11 20 15	15.61	2
2016 11 20 16	15.59	2
2016 11 20 17	15.59	2
2016 11 20 18	15.59	2
2016 11 20 19	15.59	2
2016 11 20 20	15.6	2
2016 11 20 21	15.59	2
2016 11 20 22	15.57	2
2016 11 20 23	15.57	2
2016 11 21 00	15.6	2
2016 11 21 01	15.65	2
2016 11 21 02	15.66	2
2016 11 21 03	15.67	2
2016 11 21 04	15.69	2
2016 11 21 05	15.68	2
2016 11 21 06	15.73	2
2016 11 21 07	15.68	2
2016 11 21 08	15.65	2
2016 11 21 09	15.61	2
2016 11 21 10	15.6	2
2016 11 21 11	15.6	2
2016 11 21 12	15.59	2
2016 11 21 13	15.58	2
2016 11 21 14	15.56	2
2016 11 21 15	15.55	2
2016 11 21 16	15.53	2
2016 11 21 17	15.53	2
2016 11 21 18	15.5	2
2016 11 21 19	15.43	2
2016 11 21 20	15.5	2
2016 11 21 21	15.55	2
2016 11 21 22	15.45	2
2016 11 21 23	15.43	2
2016 11 22 00	15.43	2
2016 11 22 01	15.5	2
2016 11 22 02	15.52	2
2016 11 22 03	15.53	2
2016 11 22 04	15.52	2
2016 11 22 05	15.53	2
2016 11 22 06	15.54	2
2016 11 22 07	15.47	2
2016 11 22 08	15.34	2
2016 11 22 09	15.33	2
2016 11 22 10	15.35	2
2016 11 22 11	15.31	2
2016 11 22 12	15.28	2
2016 11 22 13	15.23	2
2016 11 22 14	15.18	2
2016 11 22 15	15.22	2
2016 11 22 16	15.28	2
2016 11 22 17	15.26	2
2016 11 22 18	15.24	2
2016 11 22 19	15.25	2
2016 11 22 20	15.28	2
2016 11 22 21	15.27	2
2016 11 22 22	15.23	2
2016 11 22 23	15.19	2
2016 11 23 00	15.12	2
2016 11 23 01	14.98	2
2016 11 23 02	14.9	2
2016 11 23 03	14.79	2
2016 11 23 04	14.73	2
2016 11 23 05	14.66	2
2016 11 23 06	14.55	2
2016 11 23 07	14.52	2
2016 11 23 08	14.55	2
2016 11 23 09	14.54	2
2016 11 23 10	14.81	2
2016 11 23 11	14.91	2
2016 11 23 12	14.99	2
2016 11 23 13	15.0	2
2016 11 23 14	15.01	2
2016 11 23 15	15.01	2
2016 11 23 16	14.93	2
2016 11 23 17	14.63	2
2016 11 23 18	14.51	2
2016 11 23 19	14.51	2
2016 11 23 20	14.47	2
2016 11 23 21	14.51	2
2016 11 23 22	14.7	2
2016 11 23 23	14.93	2
2016 11 24 00	14.87	2
2016 11 24 01	15.07	2
2016 11 24 02	15.18	2
2016 11 24 03	15.26	2
2016 11 24 04	15.19	2
2016 11 24 05	15.13	2
2016 11 24 06	15.09	2
2016 11 24 07	15.02	2
2016 11 24 08	15.03	2
2016 11 24 09	15.05	2
2016 11 24 10	15.0	2
2016 11 24 11	15.01	2
2016 11 24 12	15.01	2
2016 11 24 13	14.97	2
2016 11 24 14	14.98	2
2016 11 24 15	14.95	2
2016 11 24 16	14.95	2
2016 11 24 17	14.95	2
2016 11 24 18	14.94	2
2016 11 24 19	14.94	2
2016 11 24 20	14.91	2
2016 11 24 21	14.88	2
2016 11 24 22	14.81	2
2016 11 24 23	14.77	2
2016 11 25 00	14.73	2
2016 11 25 01	14.74	2
2016 11 25 02	14.94	2
2016 11 25 03	15.02	2
2016 11 25 04	15.01	2
2016 11 25 05	14.99	2
2016 11 25 06	14.98	2
2016 11 25 07	14.99	2
2016 11 25 08	14.98	2
2016 11 25 09	14.92	2
2016 11 25 10	14.91	2
2016 11 25 11	14.92	2
2016 11 25 12	14.94	2
2016 11 25 13	14.99	2
2016 11 25 14	14.97	2
2016 11 25 15	14.96	2
2016 11 25 16	14.95	2
2016 11 25 17	14.94	2
2016 11 25 18	14.92	2
2016 11 25 19	14.92	2
2016 11 25 20	14.89	2
2016 11 25 21	14.8	2
2016 11 25 22	14.72	2
2016 11 25 23	14.65	2
2016 11 26 00	14.57	2
2016 11 26 01	14.43	2
2016 11 26 02	14.47	2
2016 11 26 03	14.47	2
2016 11 26 04	14.51	2
2016 11 26 05	14.56	2
2016 11 26 06	14.56	2
2016 11 26 07	14.57	2
2016 11 26 08	14.54	2
2016 11 26 09	14.53	2
2016 11 26 10	14.49	2
2016 11 26 11	14.47	2
2016 11 26 12	14.48	2
2016 11 26 13	14.48	2
2016 11 26 14	14.47	2
2016 11 26 15	14.51	2
2016 11 26 16	14.94	2
2016 11 26 17	14.97	2
2016 11 26 18	14.91	2
2016 11 26 19	14.83	2
2016 11 26 20	14.7	2
2016 11 26 21	14.55	2
2016 11 26 22	14.51	2
2016 11 26 23	14.43	2
2016 11 27 00	14.42	2
2016 11 27 01	14.42	2
2016 11 27 02	14.44	2
2016 11 27 03	14.45	2
2016 11 27 04	14.93	2
2016 11 27 05	14.79	2
2016 11 27 06	14.79	2
2016 11 27 07	14.81	2
2016 11 27 08	14.78	2
2016 11 27 09	14.76	2
2016 11 27 10	14.66	2
2016 11 27 11	14.42	2
2016 11 27 13	14.41	2
2016 11 27 14	14.44	2
2016 11 27 15	14.75	2
2016 11 27 16	14.79	2
2016 11 27 17	14.98	2
2016 11 27 18	15.02	2
2016 11 27 19	15.03	2
2016 11 27 20	14.88	2
2016 11 27 21	14.67	2
2016 11 27 22	14.62	2
2016 11 27 23	14.63	2
2016 11 28 00	14.63	2
2016 11 28 01	14.66	2
2016 11 28 02	14.68	2
2016 11 28 03	14.66	2
2016 11 28 04	14.55	2
2016 11 28 05	14.88	2
2016 11 28 06	14.95	2
2016 11 28 07	14.79	2
2016 11 28 08	14.76	2
2016 11 28 09	14.76	2
2016 11 28 10	14.88	2
2016 11 28 11	14.96	2
2016 11 28 12	15.0	2
2016 11 28 13	14.97	2
2016 11 28 14	14.91	2
2016 11 28 15	14.82	2
2016 11 28 16	14.7	2
2016 11 28 17	14.62	2
2016 11 28 18	14.47	2
2016 11 28 19	14.43	2
2016 11 28 20	14.52	2
2016 11 28 21	14.54	2
2016 11 28 22	14.54	2
2016 11 28 23	14.45	2
2016 11 29 00	14.34	2
2016 11 29 01	14.33	2
2016 11 29 02	14.35	2
2016 11 29 03	14.31	2
2016 11 29 04	14.32	2
2016 11 29 05	14.33	2
2016 11 29 06	14.39	2
2016 11 29 07	14.45	2
2016 11 29 08	14.43	2
2016 11 29 09	14.38	2
2016 11 29 10	14.37	2
2016 11 29 11	14.35	2
2016 11 29 12	14.33	2
2016 11 29 13	14.31	2
2016 11 29 14	14.34	2
2016 11 29 15	14.33	2
2016 11 29 16	14.19	2
2016 11 29 17	14.26	2
2016 11 29 18	14.34	2
2016 11 29 19	14.36	2
2016 11 29 20	14.38	2
2016 11 29 21	14.36	2
2016 11 29 22	14.34	2
2016 11 29 23	14.33	2
2016 11 30 00	14.32	2
2016 11 30 01	14.32	2
2016 11 30 02	14.32	2
2016 11 30 03	14.36	2
2016 11 30 04	14.4	2
2016 11 30 05	14.39	2
2016 11 30 06	14.42	2
2016 11 30 07	14.5	2
2016 11 30 08	14.72	2
2016 11 30 09	14.67	2
2016 11 30 10	14.69	2
2016 11 30 11	14.67	2
2016 11 30 12	14.7	2
2016 11 30 13	14.74	2
2016 11 30 14	14.63	2
2016 11 30 15	14.43	2
2016 11 30 16	14.42	2
2016 11 30 17	14.51	2
2016 11 30 18	14.7	2
2016 11 30 19	14.86	2
2016 11 30 20	14.89	2
2016 11 30 21	14.88	2
2016 11 30 22	14.88	2
2016 11 30 23	14.88	2
2016 12 01 00	14.87	2
2016 12 01 01	14.87	2
2016 12 01 02	14.86	2
2016 12 01 03	14.79	2
2016 12 01 04	14.66	2
2016 12 01 05	14.51	2
2016 12 01 06	14.34	2
2016 12 01 07	14.54	2
2016 12 01 08	14.61	2
2016 12 01 09	14.81	2
2016 12 01 10	14.84	2
2016 12 01 11	14.82	2
2016 12 01 12	14.82	2
2016 12 01 13	14.68	2
2016 12 01 14	14.63	2
2016 12 01 15	14.6	2
2016 12 01 16	14.62	2
2016 12 01 17	14.87	2
2016 12 01 18	14.9	2
2016 12 01 19	14.95	2
2016 12 01 20	15.0	2
2016 12 01 21	14.99	2
2016 12 01 22	15.0	2
2016 12 01 23	15.01	2
2016 12 02 00	15.01	2
2016 12 02 01	15.0	2
2016 12 02 02	14.99	2
2016 12 02 03	14.94	2
2016 12 02 04	14.94	2
2016 12 02 05	14.94	2
2016 12 02 06	14.92	2
2016 12 02 07	14.9	2
2016 12 02 08	14.87	2
2016 12 02 09	14.87	2
2016 12 02 10	14.89	2
2016 12 02 11	14.91	2
2016 12 02 12	14.93	2
2016 12 02 13	14.93	2
2016 12 02 14	14.89	2
2016 12 02 15	14.88	2
2016 12 02 16	14.79	2
2016 12 02 17	14.55	2
2016 12 02 18	14.51	2
2016 12 02 19	14.77	2
2016 12 02 20	14.57	2
2016 12 02 21	14.92	2
2016 12 02 22	14.86	2
2016 12 02 23	14.91	2
2016 12 03 00	14.9	2
2016 12 03 01	14.88	2
2016 12 03 02	14.83	2
2016 12 03 03	14.79	2
2016 12 03 04	14.78	2
2016 12 03 05	14.9	2
2016 12 03 06	14.94	2
2016 12 03 07	14.97	2
2016 12 03 08	15.0	2
2016 12 03 09	14.98	2
2016 12 03 10	14.98	2
2016 12 03 11	14.98	2
2016 12 03 12	14.95	2
2016 12 03 13	14.96	2
2016 12 03 14	14.98	2
2016 12 03 15	14.97	2
2016 12 03 16	14.99	2
2016 12 03 17	15.05	2
2016 12 03 18	15.06	2
2016 12 03 19	15.06	2
2016 12 03 20	15.06	2
2016 12 03 21	15.05	2
2016 12 03 22	15.06	2
2016 12 03 23	15.06	2
2016 12 04 00	15.06	2
2016 12 04 01	15.06	2
2016 12 04 02	15.03	2
2016 12 04 03	14.99	2
2016 12 04 04	15.0	2
2016 12 04 05	15.02	2
2016 12 04 06	15.14	2
2016 12 04 07	15.18	2
2016 12 04 08	15.17	2
2016 12 04 09	15.28	2
2016 12 04 10	15.3	2
2016 12 04 11	15.22	2
2016 12 04 12	15.22	2
2016 12 04 13	15.23	2
2016 12 04 14	15.2	2
2016 12 04 15	15.28	2
2016 12 04 16	15.25	2
2016 12 04 17	15.1	2
2016 12 04 18	15.14	2
2016 12 04 19	15.16	2
2016 12 04 20	15.32	2
2016 12 04 21	15.38	2
2016 12 04 22	15.44	2
2016 12 04 23	15.49	2
2016 12 05 00	15.48	2
2016 12 05 01	15.49	2
2016 12 05 02	15.48	2
2016 12 05 03	15.47	2
2016 12 05 04	15.48	2
2016 12 05 05	15.48	2
2016 12 05 06	15.55	2
2016 12 05 07	15.58	2
2016 12 05 08	15.58	2
2016 12 05 09	15.59	2
2016 12 05 10	15.58	2
2016 12 05 11	15.58	2
2016 12 05 12	15.61	2
2016 12 05 13	15.67	2
2016 12 05 14	15.62	2
2016 12 05 15	15.7	2
2016 12 05 16	15.78	2
2016 12 05 17	15.87	2
2016 12 05 18	15.94	2
2016 12 05 19	15.87	2
2016 12 05 20	15.86	2
2016 12 05 21	15.84	2
2016 12 05 22	15.82	2
2016 12 05 23	15.81	2
2016 12 06 00	15.8	2
2016 12 06 01	15.8	2
2016 12 06 02	15.79	2
2016 12 06 03	15.79	2
2016 12 06 04	15.77	2
2016 12 06 05	15.76	2
2016 12 06 06	15.77	2
2016 12 06 07	15.69	2
2016 12 06 08	15.64	2
2016 12 06 09	15.55	2
2016 12 06 10	15.66	2
2016 12 06 11	15.63	2
2016 12 06 12	15.64	2
2016 12 06 13	15.7	2
2016 12 06 14	15.72	2
2016 12 06 15	15.74	2
2016 12 06 16	15.72	2
2016 12 06 17	15.75	2
2016 12 06 18	15.73	2
2016 12 06 19	15.72	2
2016 12 06 20	15.69	2
2016 12 06 21	15.58	2
2016 12 06 22	15.57	2
2016 12 06 23	15.6	2
2016 12 07 00	15.59	2
2016 12 07 01	15.59	2
2016 12 07 02	15.57	2
2016 12 07 03	15.57	2
2016 12 07 04	15.58	2
2016 12 07 05	15.57	2
2016 12 07 06	15.58	2
2016 12 07 07	15.59	2
2016 12 07 08	15.6	2
2016 12 07 09	15.52	2
2016 12 07 10	15.49	2
2016 12 07 11	15.48	2
2016 12 07 12	15.52	2
2016 12 07 13	15.54	2
2016 12 07 14	15.53	2
2016 12 07 15	15.54	2
2016 12 07 16	15.53	2
2016 12 07 17	15.44	2
2016 12 07 18	15.4	2
2016 12 07 19	15.29	2
2016 12 07 20	15.24	2
2016 12 07 21	15.19	2
2016 12 07 22	15.16	2
2016 12 07 23	15.44	2
2016 12 08 00	15.52	2
2016 12 08 01	15.54	2
2016 12 08 02	15.52	2
2016 12 08 03	15.49	2
2016 12 08 04	15.45	2
2016 12 08 05	15.46	2
2016 12 08 06	15.47	2
2016 12 08 07	15.47	2
2016 12 08 08	15.49	2
2016 12 08 09	15.51	2
2016 12 08 10	15.51	2
2016 12 08 11	15.5	2
2016 12 08 12	15.52	2
2016 12 08 13	15.54	2
2016 12 08 14	15.55	2
2016 12 08 15	15.56	2
2016 12 08 16	15.57	2
2016 12 08 17	15.57	2
2016 12 08 18	15.58	2
2016 12 08 19	15.61	2
2016 12 08 20	15.6	2
2016 12 08 21	15.55	2
2016 12 08 22	15.21	2
2016 12 08 23	15.09	2
2016 12 09 00	15.07	2
2016 12 09 01	15.02	2
2016 12 09 02	14.95	2
2016 12 09 03	14.93	2
2016 12 09 04	14.99	2
2016 12 09 05	15.02	2
2016 12 09 06	15.08	2
2016 12 09 07	15.07	2
2016 12 09 08	15.04	2
2016 12 09 09	15.24	2
2016 12 09 10	15.21	2
2016 12 09 11	15.13	2
2016 12 09 12	15.13	2
2016 12 09 13	15.14	2
2016 12 09 14	15.16	2
2016 12 09 15	15.14	2
2016 12 09 16	15.11	2
2016 12 09 17	15.07	2
2016 12 09 18	15.18	2
2016 12 09 19	15.27	2
2016 12 09 20	15.3	2
2016 12 09 21	15.35	2
2016 12 09 22	15.34	2
2016 12 09 23	15.26	2
2016 12 10 00	15.12	2
2016 12 10 01	15.01	2
2016 12 10 02	14.9	2
2016 12 10 03	14.88	2
2016 12 10 04	14.91	2
2016 12 10 05	15.01	2
2016 12 10 06	14.99	2
2016 12 10 07	14.98	2
2016 12 10 08	14.98	2
2016 12 10 09	15.22	2
2016 12 10 10	15.25	2
2016 12 10 11	15.16	2
2016 12 10 12	15.09	2
2016 12 10 13	15.04	2
2016 12 10 14	14.99	2
2016 12 10 15	14.97	2
2016 12 10 16	14.99	2
2016 12 10 17	14.99	2
2016 12 10 18	14.97	2
2016 12 10 19	14.95	2
2016 12 10 20	14.94	2
2016 12 10 21	14.91	2
2016 12 10 22	15.03	2
2016 12 10 23	15.18	2
2016 12 11 00	15.22	2
2016 12 11 01	15.23	2
2016 12 11 02	15.27	2
2016 12 11 03	15.28	2
2016 12 11 04	15.3	2
2016 12 11 05	15.29	2
2016 12 11 06	15.27	2
2016 12 11 07	15.25	2
2016 12 11 08	15.24	2
2016 12 11 09	15.24	2
2016 12 11 10	15.27	2
2016 12 11 11	15.28	2
2016 12 11 12	15.31	2
2016 12 11 13	15.33	2
2016 12 11 14	15.34	2
2016 12 11 15	15.35	2
2016 12 11 16	15.35	2
2016 12 11 17	15.34	2
2016 12 11 18	15.33	2
2016 12 11 19	15.27	2
2016 12 11 20	15.21	2
2016 12 11 21	15.19	2
2016 12 11 22	15.28	2
2016 12 11 23	15.3	2
2016 12 12 00	15.29	2
2016 12 12 01	15.3	2
2016 12 12 02	15.32	2
2016 12 12 03	15.31	2
2016 12 12 04	15.31	2
2016 12 12 05	15.31	2
2016 12 12 06	15.31	2
2016 12 12 07	15.31	2
2016 12 12 08	15.3	2
2016 12 12 09	15.3	2
2016 12 12 10	15.31	2
2016 12 12 11	15.3	2
2016 12 12 12	15.36	2
2016 12 12 13	15.36	2
2016 12 12 14	15.33	2
2016 12 12 15	15.33	2
2016 12 12 16	15.31	2
2016 12 12 17	15.31	2
2016 12 12 18	15.31	2
2016 12 12 19	15.31	2
2016 12 12 20	15.32	2
2016 12 12 21	15.34	2
2016 12 12 22	15.31	2
2016 12 12 23	15.3	2
2016 12 13 00	15.3	2
2016 12 13 01	15.31	2
2016 12 13 02	15.32	2
2016 12 13 03	15.33	2
2016 12 13 04	15.33	2
2016 12 13 05	15.33	2
2016 12 13 06	15.33	2
2016 12 13 07	15.33	2
2016 12 13 08	15.32	2
2016 12 13 09	15.31	2
2016 12 13 10	15.31	2
2016 12 13 11	15.32	2
2016 12 13 12	15.34	2
2016 12 13 13	15.35	2
2016 12 13 14	15.35	2
2016 12 13 15	15.3	2
2016 12 13 16	15.29	2
2016 12 13 17	15.29	2
2016 12 13 18	15.29	2
2016 12 13 19	15.28	2
2016 12 13 20	15.28	2
2016 12 13 21	15.28	2
2016 12 13 22	15.28	2
2016 12 13 23	15.27	2
2016 12 14 00	15.23	2
2016 12 14 01	15.29	2
2016 12 14 02	15.31	2
2016 12 14 03	15.31	2
2016 12 14 04	15.31	2
2016 12 14 05	15.31	2
2016 12 14 06	15.28	2
2016 12 14 07	15.26	2
2016 12 14 08	15.23	2
2016 12 14 09	15.21	2
2016 12 14 10	15.26	2
2016 12 14 11	15.27	2
2016 12 14 12	15.3	2
2016 12 14 13	15.28	2
2016 12 14 14	15.25	2
2016 12 14 15	15.25	2
2016 12 14 16	15.29	2
2016 12 14 17	15.31	2
2016 12 14 18	15.29	2
2016 12 14 19	15.28	2
2016 12 14 20	15.28	2
2016 12 14 21	15.27	2
2016 12 14 22	15.26	2
2016 12 14 23	15.25	2
2016 12 15 00	15.24	2
2016 12 15 01	15.23	2
2016 12 15 02	15.23	2
2016 12 15 03	15.23	2
2016 12 15 04	15.25	2
2016 12 15 05	15.22	2
2016 12 15 06	15.21	2
2016 12 15 07	15.21	2
2016 12 15 08	15.21	2
2016 12 15 09	15.2	2
2016 12 15 10	15.2	2
2016 12 15 11	15.18	2
2016 12 15 12	15.17	2
2016 12 15 13	15.16	2
2016 12 15 14	15.14	2
2016 12 15 15	15.2	2
2016 12 15 16	15.22	2
2016 12 15 17	15.23	2
2016 12 15 18	15.23	2
2016 12 15 19	15.24	2
2016 12 15 20	15.19	2
2016 12 15 21	15.15	2
2016 12 15 22	15.2	2
2016 12 15 23	15.2	2
2016 12 16 00	15.21	2
2016 12 16 01	15.2	2
2016 12 16 02	15.19	2
2016 12 16 03	15.16	2
2016 12 16 04	15.13	2
2016 12 16 05	15.14	2
2016 12 16 06	15.14	2
2016 12 16 07	15.14	2
2016 12 16 08	15.12	2
2016 12 16 09	15.13	2
2016 12 16 10	15.11	2
2016 12 16 11	15.12	2
2016 12 16 12	15.12	2
2016 12 16 13	15.14	2
2016 12 16 14	15.16	2
2016 12 16 15	15.16	2
2016 12 16 16	15.15	2
2016 12 16 17	15.16	2
2016 12 16 18	15.16	2
2016 12 16 19	15.15	2
2016 12 16 20	15.14	2
2016 12 16 21	15.14	2
2016 12 16 22	15.14	2
2016 12 16 23	15.13	2
2016 12 17 00	15.13	2
2016 12 17 01	15.13	2
2016 12 17 02	15.13	2
2016 12 17 03	15.11	2
2016 12 17 04	15.1	2
2016 12 17 05	15.07	2
2016 12 17 06	15.04	2
2016 12 17 07	15.02	2
2016 12 17 08	15.02	2
2016 12 17 09	14.99	2
2016 12 17 10	14.96	2
2016 12 17 11	14.97	2
2016 12 17 12	14.98	2
2016 12 17 13	14.99	2
2016 12 17 14	15.0	2
2016 12 17 15	15.01	2
2016 12 17 16	15.02	2
2016 12 17 17	15.03	2
2016 12 17 18	15.12	2
2016 12 17 19	15.1	2
2016 12 17 20	15.09	2
2016 12 17 21	15.06	2
2016 12 17 22	15.06	2
2016 12 17 23	15.05	2
2016 12 18 00	15.04	2
2016 12 18 01	15.05	2
2016 12 18 02	15.04	2
2016 12 18 03	15.05	2
2016 12 18 04	15.05	2
2016 12 18 05	15.04	2
2016 12 18 06	15.03	2
2016 12 18 07	15.03	2
2016 12 18 08	15.06	2
2016 12 18 09	15.14	2
2016 12 18 10	15.1	2
2016 12 18 11	15.09	2
2016 12 18 12	15.11	2
2016 12 18 13	15.12	2
2016 12 18 14	15.14	2
2016 12 18 15	15.14	2
2016 12 18 16	15.14	2
2016 12 18 17	15.15	2
2016 12 18 18	15.18	2
2016 12 18 19	15.19	2
2016 12 18 20	15.19	2
2016 12 18 21	15.13	2
2016 12 18 22	15.1	2
2016 12 18 23	15.12	2
2016 12 19 00	15.1	2
2016 12 19 01	15.08	2
2016 12 19 02	15.08	2
2016 12 19 03	15.07	2
2016 12 19 04	15.09	2
2016 12 19 05	15.08	2
2016 12 19 06	15.06	2
2016 12 19 07	15.04	2
2016 12 19 08	15.03	2
2016 12 19 09	15.03	2
2016 12 19 10	15.01	2
2016 12 19 11	15.01	2
2016 12 19 12	15.03	2
2016 12 19 13	15.04	2
2016 12 19 14	15.05	2
2016 12 19 15	15.06	2
2016 12 19 16	15.08	2
2016 12 19 17	15.04	2
2016 12 19 18	15.03	2
2016 12 19 19	15.01	2
2016 12 19 20	15.01	2
2016 12 19 21	15.03	2
2016 12 19 22	14.97	2
2016 12 19 23	14.96	2
2016 12 20 00	14.98	2
2016 12 20 01	14.99	2
2016 12 20 02	14.99	2
2016 12 20 03	14.99	2
2016 12 20 04	14.97	2
2016 12 20 05	14.98	2
2016 12 20 06	15.0	2
2016 12 20 07	15.0	2
2016 12 20 08	15.01	2
2016 12 20 09	14.96	2
2016 12 20 10	14.96	2
2016 12 20 11	14.92	2
2016 12 20 12	14.91	2
2016 12 20 13	14.92	2
2016 12 20 14	14.94	2
2016 12 20 15	14.96	2
2016 12 20 16	14.97	2
2016 12 20 17	14.98	2
2016 12 20 18	14.97	2
2016 12 20 19	14.97	2
2016 12 20 20	14.97	2
2016 12 20 21	14.89	2
2016 12 20 22	14.84	2
2016 12 20 23	14.82	2
2016 12 21 00	14.83	2
2016 12 21 01	14.84	2
2016 12 21 02	14.83	2
2016 12 21 03	14.83	2
2016 12 21 04	14.81	2
2016 12 21 05	14.82	2
2016 12 21 06	14.81	2
2016 12 21 07	14.81	2
2016 12 21 08	14.88	2
2016 12 21 09	14.86	2
2016 12 21 10	14.88	2
2016 12 21 11	14.89	2
2016 12 21 12	14.89	2
2016 12 21 13	14.89	2
2016 12 21 14	14.89	2
2016 12 21 15	14.89	2
2016 12 21 16	14.88	2
2016 12 21 17	14.87	2
2016 12 21 18	14.87	2
2016 12 21 19	14.9	2
2016 12 21 20	14.9	2
2016 12 21 21	14.9	2
2016 12 21 22	14.89	2
2016 12 21 23	14.88	2
2016 12 22 00	14.91	2
2016 12 22 01	14.9	2
2016 12 22 02	14.84	2
2016 12 22 03	14.83	2
2016 12 22 04	14.85	2
2016 12 22 05	14.88	2
2016 12 22 06	14.89	2
2016 12 22 07	14.89	2
2016 12 22 08	14.9	2
2016 12 22 09	14.9	2
2016 12 22 10	14.92	2
2016 12 22 11	14.99	2
2016 12 22 12	15.01	2
2016 12 22 13	15.03	2
2016 12 22 14	15.02	2
2016 12 22 15	15.0	2
2016 12 22 16	15.0	2
2016 12 22 17	14.99	2
2016 12 22 18	14.99	2
2016 12 22 19	15.01	2
2016 12 22 20	15.05	2
2016 12 22 21	15.05	2
2016 12 22 22	15.04	2
2016 12 22 23	14.86	2
2016 12 23 00	14.85	2
2016 12 23 01	14.85	2
2016 12 23 02	14.84	2
2016 12 23 03	14.83	2
2016 12 23 04	14.82	2
2016 12 23 05	14.83	2
2016 12 23 06	14.82	2
2016 12 23 07	14.83	2
2016 12 23 08	14.82	2
2016 12 23 09	14.82	2
2016 12 23 10	14.84	2
2016 12 23 11	14.81	2
2016 12 23 12	14.78	2
2016 12 23 13	14.8	2
2016 12 23 14	14.84	2
2016 12 23 15	14.83	2
2016 12 23 16	14.8	2
2016 12 23 17	14.8	2
2016 12 23 18	14.79	2
2016 12 23 19	14.79	2
2016 12 23 20	14.8	2
2016 12 23 21	14.79	2
2016 12 23 22	14.87	2
2016 12 23 23	14.88	2
2016 12 24 00	14.89	2
2016 12 24 01	14.9	2
2016 12 24 02	14.92	2
2016 12 24 03	14.86	2
2016 12 24 04	14.86	2
2016 12 24 05	14.85	2
2016 12 24 06	14.84	2
2016 12 24 07	14.85	2
2016 12 24 08	14.92	2
2016 12 24 09	14.89	2
2016 12 24 10	14.93	2
2016 12 24 11	14.94	2
2016 12 24 12	14.94	2
2016 12 24 13	15.07	2
2016 12 24 14	15.09	2
2016 12 24 15	15.09	2
2016 12 24 16	15.08	2
2016 12 24 17	15.09	2
2016 12 24 18	15.08	2
2016 12 24 19	15.08	2
2016 12 24 20	15.08	2
2016 12 24 21	15.07	2
2016 12 24 22	15.06	2
2016 12 24 23	15.04	2
2016 12 25 00	15.03	2
2016 12 25 01	15.04	2
2016 12 25 02	15.01	2
2016 12 25 03	14.89	2
2016 12 25 04	14.88	2
2016 12 25 05	14.75	2
2016 12 25 06	14.81	2
2016 12 25 07	14.81	2
2016 12 25 08	14.81	2
2016 12 25 09	14.73	2
2016 12 25 10	14.77	2
2016 12 25 11	15.01	2
2016 12 25 12	15.03	2
2016 12 25 13	15.02	2
2016 12 25 14	15.0	2
2016 12 25 15	15.01	2
2016 12 25 16	14.98	2
2016 12 25 17	15.01	2
2016 12 25 18	15.01	2
2016 12 25 19	15.01	2
2016 12 25 20	15.0	2
2016 12 25 21	14.93	2
2016 12 25 22	14.65	2
2016 12 25 23	14.62	2
2016 12 26 00	14.75	2
2016 12 26 01	14.94	2
2016 12 26 02	14.87	2
2016 12 26 03	14.97	2
2016 12 26 04	14.98	2
2016 12 26 05	14.98	2
2016 12 26 06	14.98	2
2016 12 26 07	14.97	2
2016 12 26 08	14.96	2
2016 12 26 09	14.61	2
2016 12 26 10	14.62	2
2016 12 26 11	14.64	2
2016 12 26 12	14.82	2
2016 12 26 13	14.83	2
2016 12 26 14	14.88	2
2016 12 26 15	14.92	2
2016 12 26 16	14.93	2
2016 12 26 17	14.92	2
2016 12 26 18	14.9	2
2016 12 26 19	14.9	2
