Valor nulo: -9999.9		
Fecha (GMT)	Temperatura del Agua(ºC)	Canal de obtencion de los datos
2010 10 22 02	17.8	2
2010 10 22 03	17.9	2
2010 10 22 04	17.9	2
2010 10 22 05	17.8	2
2010 10 22 06	17.8	2
2010 10 22 07	17.8	2
2010 10 22 08	17.8	2
2010 10 22 09	17.9	2
2010 10 22 10	17.9	2
2010 10 22 11	17.9	2
2010 10 22 12	18.0	2
2010 10 22 13	18.0	2
2010 10 22 14	18.0	2
2010 10 22 15	18.0	2
2010 10 22 16	18.0	2
2010 10 22 17	17.9	2
2010 10 22 18	17.9	2
2010 10 22 19	17.9	2
2010 10 22 20	17.9	2
2010 10 22 21	17.9	2
2010 10 22 22	17.9	2
2010 10 22 23	18.0	2
2010 10 23 00	18.0	2
2010 10 23 01	18.0	2
2010 10 23 02	17.9	2
2010 10 23 03	17.8	2
2010 10 23 04	17.8	2
2010 10 23 05	17.8	2
2010 10 23 06	17.8	2
2010 10 23 07	17.8	2
2010 10 23 08	17.8	2
2010 10 23 09	17.8	2
2010 10 23 10	17.8	2
2010 10 23 11	17.8	2
2010 10 23 12	17.8	2
2010 10 23 13	17.9	2
2010 10 23 14	18.0	2
2010 10 23 15	18.0	2
2010 10 23 16	18.0	2
2010 10 23 17	18.0	2
2010 10 23 18	18.0	2
2010 10 23 19	17.9	2
2010 10 23 20	17.9	2
2010 10 23 21	17.9	2
2010 10 23 22	17.8	2
2010 10 23 23	17.8	2
2010 10 24 00	17.8	2
2010 10 24 01	17.8	2
2010 10 24 02	17.8	2
2010 10 24 03	17.8	2
2010 10 24 04	17.8	2
2010 10 24 05	17.8	2
2010 10 24 06	17.8	2
2010 10 24 07	17.8	2
2010 10 24 08	17.8	2
2010 10 24 09	17.8	2
2010 10 24 10	17.8	2
2010 10 24 11	17.8	2
2010 10 24 12	17.5	2
2010 10 24 13	17.5	2
2010 10 24 14	17.5	2
2010 10 24 15	17.4	2
2010 10 24 16	17.4	2
2010 10 24 17	17.3	2
2010 10 24 18	17.4	2
2010 10 24 19	17.7	2
2010 10 24 20	17.7	2
2010 10 24 21	17.6	2
2010 10 24 22	17.6	2
2010 10 24 23	17.5	2
2010 10 25 00	17.5	2
2010 10 25 01	17.5	2
2010 10 25 02	17.5	2
2010 10 25 03	17.5	2
2010 10 25 04	17.4	2
2010 10 25 05	17.4	2
2010 10 25 06	17.4	2
2010 10 25 07	17.3	2
2010 10 25 08	17.3	2
2010 10 25 09	17.3	2
2010 10 25 10	17.3	2
2010 10 25 11	17.3	2
2010 10 25 12	17.3	2
2010 10 25 13	17.3	2
2010 10 25 14	17.3	2
2010 10 25 15	17.3	2
2010 10 25 16	17.3	2
2010 10 25 17	17.4	2
2010 10 25 18	17.4	2
2010 10 25 19	17.5	2
2010 10 25 20	17.5	2
2010 10 25 21	17.5	2
2010 10 25 22	17.5	2
2010 10 25 23	17.5	2
2010 10 26 00	17.5	2
2010 10 26 01	17.4	2
2010 10 26 02	17.4	2
2010 10 26 03	17.4	2
2010 10 26 04	17.4	2
2010 10 26 05	17.4	2
2010 10 26 06	17.4	2
2010 10 26 07	17.4	2
2010 10 26 08	17.4	2
2010 10 26 09	17.4	2
2010 10 26 10	17.4	2
2010 10 26 11	17.4	2
2010 10 26 12	17.4	2
2010 10 26 13	17.3	2
2010 10 26 14	17.3	2
2010 10 26 15	17.3	2
2010 10 26 16	17.2	2
2010 10 26 17	17.2	2
2010 10 26 18	17.2	2
2010 10 26 19	17.3	2
2010 10 26 20	17.3	2
2010 10 26 21	17.3	2
2010 10 26 22	17.3	2
2010 10 26 23	17.3	2
2010 10 27 00	17.3	2
2010 10 27 01	17.2	2
2010 10 27 02	17.2	2
2010 10 27 03	17.2	2
2010 10 27 04	17.2	2
2010 10 27 05	17.1	2
2010 10 27 06	17.1	2
2010 10 27 07	17.0	2
2010 10 27 08	17.0	2
2010 10 27 09	17.0	2
2010 10 27 10	17.0	2
2010 10 27 11	17.0	2
2010 10 27 12	17.1	2
2010 10 27 13	17.1	2
2010 10 27 14	17.1	2
2010 10 27 15	17.1	2
2010 10 27 16	17.2	2
2010 10 27 17	17.0	2
2010 10 27 18	17.0	2
2010 10 27 19	17.1	2
2010 10 27 20	17.1	2
2010 10 27 21	17.0	2
2010 10 27 22	17.0	2
2010 10 27 23	17.1	2
2010 10 28 00	17.2	2
2010 10 28 01	17.2	2
2010 10 28 02	17.2	2
2010 10 28 03	17.3	2
2010 10 28 04	17.3	2
2010 10 28 05	17.3	2
2010 10 28 06	17.3	2
2010 10 28 07	17.3	2
2010 10 28 08	17.3	2
2010 10 28 09	17.3	2
2010 10 28 10	17.3	2
2010 10 28 11	17.3	2
2010 10 28 12	17.4	2
2010 10 28 13	17.4	2
2010 10 28 14	17.4	2
2010 10 28 15	17.4	2
2010 10 28 16	17.3	2
2010 10 28 17	17.1	2
2010 10 28 18	16.9	2
2010 10 28 19	16.8	2
2010 10 28 20	16.8	2
2010 10 28 21	16.8	2
2010 10 28 22	16.8	2
2010 10 28 23	16.8	2
2010 10 29 00	16.8	2
2010 10 29 01	16.8	2
2010 10 29 02	16.8	2
2010 10 29 03	16.8	2
2010 10 29 04	16.8	2
2010 10 29 05	16.8	2
2010 10 29 06	16.8	2
2010 10 29 07	16.8	2
2010 10 29 08	16.9	2
2010 10 29 09	16.9	2
2010 10 29 10	16.8	2
2010 10 29 11	16.7	2
2010 10 29 12	16.4	2
2010 10 29 13	16.5	2
2010 10 29 14	16.6	2
2010 10 29 15	16.8	2
2010 10 29 16	16.8	2
2010 10 29 17	16.8	2
2010 10 29 18	16.8	2
2010 10 29 19	16.8	2
2010 10 29 20	16.8	2
2010 10 29 21	16.8	2
2010 10 29 22	16.8	2
2010 10 29 23	16.8	2
2010 10 30 00	16.8	2
2010 10 30 01	16.8	2
2010 10 30 02	16.8	2
2010 10 30 03	16.8	2
2010 10 30 04	17.0	2
2010 10 30 05	17.0	2
2010 10 30 06	17.1	2
2010 10 30 07	17.1	2
2010 10 30 08	17.1	2
2010 10 30 09	17.1	2
2010 10 30 10	17.1	2
2010 10 30 11	17.1	2
2010 10 30 12	17.1	2
2010 10 30 13	17.1	2
2010 10 30 14	17.1	2
2010 10 30 15	17.1	2
2010 10 30 16	17.0	2
2010 10 30 17	17.0	2
2010 10 30 18	17.0	2
2010 10 30 19	16.9	2
2010 10 30 20	16.9	2
2010 10 30 21	17.0	2
2010 10 30 22	17.0	2
2010 10 30 23	17.0	2
2010 10 31 00	17.0	2
2010 10 31 01	17.0	2
2010 10 31 02	16.9	2
2010 10 31 03	16.9	2
2010 10 31 04	17.0	2
2010 10 31 05	17.0	2
2010 10 31 06	17.0	2
2010 10 31 07	17.0	2
2010 10 31 08	17.0	2
2010 10 31 09	17.0	2
2010 10 31 10	17.0	2
2010 10 31 11	17.0	2
2010 10 31 12	17.0	2
2010 10 31 13	17.0	2
2010 10 31 14	17.0	2
2010 10 31 15	17.0	2
2010 10 31 16	17.0	2
2010 10 31 17	17.0	2
2010 10 31 18	17.0	2
2010 10 31 19	17.0	2
2010 10 31 20	17.0	2
2010 10 31 21	17.0	2
2010 10 31 22	17.0	2
2010 10 31 23	17.0	2
2010 11 01 00	17.0	2
2010 11 01 01	17.0	2
2010 11 01 02	17.0	2
2010 11 01 03	17.0	2
2010 11 01 04	17.0	2
2010 11 01 05	17.0	2
2010 11 01 06	17.0	2
2010 11 01 07	17.0	2
2010 11 01 08	17.0	2
2010 11 01 09	17.0	2
2010 11 01 10	17.0	2
2010 11 01 11	17.0	2
2010 11 01 12	17.0	2
2010 11 01 13	17.1	2
2010 11 01 14	17.1	2
2010 11 01 15	17.1	2
2010 11 01 16	17.2	2
2010 11 01 17	17.1	2
2010 11 01 18	17.1	2
2010 11 01 19	17.0	2
2010 11 01 20	17.0	2
2010 11 01 21	17.0	2
2010 11 01 22	17.0	2
2010 11 01 23	17.0	2
2010 11 02 00	17.0	2
2010 11 02 01	16.9	2
2010 11 02 02	16.8	2
2010 11 02 03	16.8	2
2010 11 02 04	16.8	2
2010 11 02 05	16.8	2
2010 11 02 06	16.8	2
2010 11 02 07	16.8	2
2010 11 02 08	16.8	2
2010 11 02 09	16.8	2
2010 11 02 10	16.8	2
2010 11 02 11	16.8	2
2010 11 02 12	16.8	2
2010 11 02 13	16.8	2
2010 11 02 14	16.8	2
2010 11 02 15	16.8	2
2010 11 02 16	16.8	2
2010 11 02 17	16.8	2
2010 11 02 18	16.8	2
2010 11 02 19	16.8	2
2010 11 02 20	16.8	2
2010 11 02 21	16.8	2
2010 11 02 22	16.8	2
2010 11 02 23	16.8	2
2010 11 03 00	16.8	2
2010 11 03 01	16.8	2
2010 11 03 02	16.8	2
2010 11 03 03	16.8	2
2010 11 03 04	16.8	2
2010 11 03 05	16.8	2
2010 11 03 06	16.8	2
2010 11 03 07	16.8	2
2010 11 03 08	16.7	2
2010 11 03 09	16.7	2
2010 11 03 10	16.8	2
2010 11 03 11	16.8	2
2010 11 03 12	16.8	2
2010 11 03 13	16.8	2
2010 11 03 14	16.8	2
2010 11 03 15	16.8	2
2010 11 03 16	16.8	2
2010 11 03 17	16.8	2
2010 11 03 18	16.8	2
2010 11 03 19	17.0	2
2010 11 03 20	17.0	2
2010 11 03 21	17.0	2
2010 11 03 22	16.8	2
2010 11 03 23	16.8	2
2010 11 04 00	16.8	2
2010 11 04 01	16.8	2
2010 11 04 02	16.8	2
2010 11 04 03	16.9	2
2010 11 04 04	17.0	2
2010 11 04 05	17.0	2
2010 11 04 06	16.9	2
2010 11 04 07	16.8	2
2010 11 04 08	17.0	2
2010 11 04 09	17.0	2
2010 11 04 10	17.0	2
2010 11 04 11	17.0	2
2010 11 04 12	17.0	2
2010 11 04 13	17.0	2
2010 11 04 14	17.0	2
2010 11 04 15	17.0	2
2010 11 04 16	17.0	2
2010 11 04 17	16.9	2
2010 11 04 18	16.9	2
2010 11 04 19	17.0	2
2010 11 04 20	16.9	2
2010 11 04 21	16.8	2
2010 11 04 22	16.8	2
2010 11 04 23	17.0	2
2010 11 05 00	17.2	2
2010 11 05 01	17.3	2
2010 11 05 02	17.3	2
2010 11 05 03	17.3	2
2010 11 05 04	17.3	2
2010 11 05 05	17.3	2
2010 11 05 06	17.3	2
2010 11 05 07	17.3	2
2010 11 05 08	17.2	2
2010 11 05 09	17.3	2
2010 11 05 10	17.3	2
2010 11 05 11	17.2	2
2010 11 05 12	17.3	2
2010 11 05 13	17.2	2
2010 11 05 14	17.2	2
2010 11 05 15	17.2	2
2010 11 05 16	17.2	2
2010 11 05 17	17.2	2
2010 11 05 18	17.1	2
2010 11 05 19	17.1	2
2010 11 05 20	17.1	2
2010 11 05 21	17.1	2
2010 11 05 22	17.0	2
2010 11 05 23	17.0	2
2010 11 06 00	17.1	2
2010 11 06 01	17.1	2
2010 11 06 02	17.1	2
2010 11 06 03	17.0	2
2010 11 06 04	17.0	2
2010 11 06 05	17.0	2
2010 11 06 06	17.0	2
2010 11 06 07	17.0	2
2010 11 06 08	17.0	2
2010 11 06 09	17.0	2
2010 11 06 10	17.1	2
2010 11 06 11	17.1	2
2010 11 06 12	17.0	2
2010 11 06 13	17.1	2
2010 11 06 14	17.1	2
2010 11 06 15	17.0	2
2010 11 06 16	17.0	2
2010 11 06 17	17.0	2
2010 11 06 18	17.0	2
2010 11 06 19	17.0	2
2010 11 06 20	17.0	2
2010 11 06 21	17.0	2
2010 11 06 22	16.9	2
2010 11 06 23	16.8	2
2010 11 07 00	16.9	2
2010 11 07 01	16.9	2
2010 11 07 02	16.9	2
2010 11 07 03	16.9	2
2010 11 07 04	16.9	2
2010 11 07 05	16.8	2
2010 11 07 06	16.8	2
2010 11 07 07	16.8	2
2010 11 07 08	16.8	2
2010 11 07 09	16.8	2
2010 11 07 10	16.8	2
2010 11 07 11	16.8	2
2010 11 07 12	16.8	2
2010 11 07 13	16.8	2
2010 11 07 14	16.8	2
2010 11 07 15	16.9	2
2010 11 07 16	17.0	2
2010 11 07 17	17.0	2
2010 11 07 18	17.0	2
2010 11 07 19	17.0	2
2010 11 07 20	17.0	2
2010 11 07 21	16.8	2
2010 11 07 22	16.8	2
2010 11 07 23	16.8	2
2010 11 08 00	16.8	2
2010 11 08 01	16.8	2
2010 11 08 02	16.8	2
2010 11 08 03	16.8	2
2010 11 08 04	16.7	2
2010 11 08 05	16.7	2
2010 11 08 06	16.7	2
2010 11 08 07	16.7	2
2010 11 08 08	16.7	2
2010 11 08 09	16.7	2
2010 11 08 10	16.7	2
2010 11 08 11	16.6	2
2010 11 08 12	16.6	2
2010 11 08 13	16.7	2
2010 11 08 14	16.7	2
2010 11 08 15	16.7	2
2010 11 08 16	16.6	2
2010 11 08 17	16.6	2
2010 11 08 18	16.6	2
2010 11 08 19	16.6	2
2010 11 08 20	16.6	2
2010 11 08 21	16.6	2
2010 11 08 22	16.5	2
2010 11 08 23	16.5	2
2010 11 09 00	16.6	2
2010 11 09 01	16.6	2
2010 11 09 02	16.6	2
2010 11 09 03	16.6	2
2010 11 09 04	16.6	2
2010 11 09 05	16.4	2
2010 11 09 06	16.4	2
2010 11 09 07	16.4	2
2010 11 09 08	16.4	2
2010 11 09 09	16.4	2
2010 11 09 10	16.4	2
2010 11 09 11	16.4	2
2010 11 09 12	16.4	2
2010 11 09 13	16.3	2
2010 11 09 14	16.3	2
2010 11 09 15	16.3	2
2010 11 09 16	16.3	2
2010 11 09 17	16.3	2
2010 11 09 18	16.4	2
2010 11 09 19	16.4	2
2010 11 09 20	16.5	2
2010 11 09 21	16.5	2
2010 11 09 22	16.6	2
2010 11 09 23	16.6	2
2010 11 10 00	16.6	2
2010 11 10 01	16.6	2
2010 11 10 02	16.5	2
2010 11 10 03	16.5	2
2010 11 10 04	16.4	2
2010 11 10 05	16.4	2
2010 11 10 06	16.4	2
2010 11 10 07	16.4	2
2010 11 10 08	16.4	2
2010 11 10 09	16.3	2
2010 11 10 10	16.1	2
2010 11 10 11	16.2	2
2010 11 10 12	16.2	2
2010 11 10 13	16.1	2
2010 11 10 14	16.2	2
2010 11 10 15	16.3	2
2010 11 10 16	16.3	2
2010 11 10 17	16.3	2
2010 11 10 18	16.3	2
2010 11 10 19	16.3	2
2010 11 10 20	16.3	2
2010 11 10 21	16.2	2
2010 11 10 22	16.1	2
2010 11 10 23	16.1	2
2010 11 11 00	16.1	2
2010 11 11 01	16.1	2
2010 11 11 02	16.0	2
2010 11 11 03	16.0	2
2010 11 11 04	16.0	2
2010 11 11 05	16.0	2
2010 11 11 06	16.0	2
2010 11 11 07	16.0	2
2010 11 11 08	16.0	2
2010 11 11 09	16.1	2
2010 11 11 10	16.1	2
2010 11 11 11	16.1	2
2010 11 11 12	16.1	2
2010 11 11 13	16.1	2
2010 11 11 14	16.2	2
2010 11 11 15	16.1	2
2010 11 11 16	16.2	2
2010 11 11 17	16.1	2
2010 11 11 18	16.1	2
2010 11 11 19	16.1	2
2010 11 11 20	16.1	2
2010 11 11 21	16.1	2
2010 11 11 22	16.2	2
2010 11 11 23	16.2	2
2010 11 12 00	16.1	2
2010 11 12 01	16.1	2
2010 11 12 02	16.1	2
2010 11 12 03	16.1	2
2010 11 12 04	16.1	2
2010 11 12 05	16.1	2
2010 11 12 06	16.1	2
2010 11 12 07	16.0	2
2010 11 12 08	16.1	2
2010 11 12 09	16.1	2
2010 11 12 10	16.1	2
2010 11 12 11	16.1	2
2010 11 12 12	16.3	2
2010 11 12 13	16.4	2
2010 11 12 14	16.4	2
2010 11 12 15	16.5	2
2010 11 12 16	16.4	2
2010 11 12 17	16.4	2
2010 11 12 18	16.4	2
2010 11 12 19	16.4	2
2010 11 12 20	16.4	2
2010 11 12 21	16.4	2
2010 11 12 22	16.4	2
2010 11 12 23	16.3	2
2010 11 13 00	16.2	2
2010 11 13 01	16.2	2
2010 11 13 02	16.2	2
2010 11 13 03	16.3	2
2010 11 13 04	16.3	2
2010 11 13 05	16.2	2
2010 11 13 06	16.1	2
2010 11 13 07	16.1	2
2010 11 13 08	16.1	2
2010 11 13 09	16.1	2
2010 11 13 10	16.3	2
2010 11 13 11	16.2	2
2010 11 13 12	16.1	2
2010 11 13 13	16.1	2
2010 11 13 14	16.2	2
2010 11 13 15	16.2	2
2010 11 13 16	16.2	2
2010 11 13 17	16.1	2
2010 11 13 18	16.1	2
2010 11 13 19	16.1	2
2010 11 13 20	16.1	2
2010 11 13 21	16.1	2
2010 11 13 22	16.1	2
2010 11 13 23	16.1	2
2010 11 14 00	16.2	2
2010 11 14 01	16.2	2
2010 11 14 02	16.3	2
2010 11 14 03	16.3	2
2010 11 14 04	16.3	2
2010 11 14 05	16.3	2
2010 11 14 06	16.3	2
2010 11 14 07	16.3	2
2010 11 14 08	16.3	2
2010 11 14 09	16.3	2
2010 11 14 10	16.3	2
2010 11 14 11	16.3	2
2010 11 14 12	16.3	2
2010 11 14 13	16.3	2
2010 11 14 14	16.3	2
2010 11 14 15	16.3	2
2010 11 14 16	16.2	2
2010 11 14 17	16.3	2
2010 11 14 18	16.2	2
2010 11 14 19	16.2	2
2010 11 14 20	16.2	2
2010 11 14 21	16.3	2
2010 11 14 22	16.3	2
2010 11 14 23	16.2	2
2010 11 15 00	16.0	2
2010 11 15 01	15.9	2
2010 11 15 02	15.9	2
2010 11 15 03	16.0	2
2010 11 15 04	16.0	2
2010 11 15 05	16.0	2
2010 11 15 06	16.1	2
2010 11 15 07	16.1	2
2010 11 15 08	16.2	2
2010 11 15 09	16.2	2
2010 11 15 10	16.1	2
2010 11 15 11	16.1	2
2010 11 15 12	16.1	2
2010 11 15 13	16.1	2
2010 11 15 14	16.1	2
2010 11 15 15	16.1	2
2010 11 15 16	16.0	2
2010 11 15 17	15.9	2
2010 11 15 18	16.0	2
2010 11 15 19	16.0	2
2010 11 15 20	16.0	2
2010 11 15 21	16.0	2
2010 11 15 22	15.9	2
2010 11 15 23	15.8	2
2010 11 16 00	15.8	2
2010 11 16 01	15.8	2
2010 11 16 02	16.0	2
2010 11 16 03	16.0	2
2010 11 16 04	15.9	2
2010 11 16 05	15.8	2
2010 11 16 06	15.8	2
2010 11 16 07	15.8	2
2010 11 16 08	15.8	2
2010 11 16 09	15.8	2
2010 11 16 10	15.7	2
2010 11 16 11	15.7	2
2010 11 16 12	15.8	2
2010 11 16 13	15.8	2
2010 11 16 14	15.8	2
2010 11 16 15	15.7	2
2010 11 16 16	15.7	2
2010 11 16 17	15.7	2
2010 11 16 18	15.8	2
2010 11 16 19	15.8	2
2010 11 16 20	15.8	2
2010 11 16 21	15.8	2
2010 11 16 22	15.8	2
2010 11 16 23	15.8	2
2010 11 17 00	15.8	2
2010 11 17 01	15.8	2
2010 11 17 02	15.8	2
2010 11 17 03	15.8	2
2010 11 17 04	15.8	2
2010 11 17 05	15.7	2
2010 11 17 06	15.6	2
2010 11 17 07	15.6	2
2010 11 17 08	15.7	2
2010 11 17 09	15.7	2
2010 11 17 10	15.7	2
2010 11 17 11	15.6	2
2010 11 17 12	15.6	2
2010 11 17 13	15.6	2
2010 11 17 14	15.6	2
2010 11 17 15	15.7	2
2010 11 17 16	15.7	2
2010 11 17 17	15.7	2
2010 11 17 18	15.7	2
2010 11 17 19	15.6	2
2010 11 17 20	15.6	2
2010 11 17 21	15.6	2
2010 11 17 22	15.6	2
2010 11 17 23	15.6	2
2010 11 18 00	15.6	2
2010 11 18 01	15.6	2
2010 11 18 02	15.6	2
2010 11 18 03	15.6	2
2010 11 18 04	15.6	2
2010 11 18 05	15.6	2
2010 11 18 06	15.7	2
2010 11 18 07	15.7	2
2010 11 18 08	15.6	2
2010 11 18 09	15.5	2
2010 11 18 10	15.5	2
2010 11 18 11	15.5	2
2010 11 18 12	15.5	2
2010 11 18 13	15.5	2
2010 11 18 14	15.5	2
2010 11 18 15	15.5	2
2010 11 18 16	15.5	2
2010 11 18 17	15.5	2
2010 11 18 18	15.5	2
2010 11 18 19	15.5	2
2010 11 18 20	15.5	2
2010 11 18 21	15.5	2
2010 11 18 22	15.5	2
2010 11 18 23	15.4	2
2010 11 19 00	15.4	2
2010 11 19 01	15.5	2
2010 11 19 02	15.5	2
2010 11 19 03	15.4	2
2010 11 19 04	15.4	2
2010 11 19 05	15.4	2
2010 11 19 06	15.3	2
2010 11 19 07	15.4	2
2010 11 19 08	15.4	2
2010 11 19 09	15.4	2
2010 11 19 10	15.4	2
2010 11 19 11	15.4	2
2010 11 19 12	15.4	2
2010 11 19 13	15.4	2
2010 11 19 14	15.4	2
2010 11 19 15	15.4	2
2010 11 19 16	15.4	2
2010 11 19 17	15.4	2
2010 11 19 18	15.4	2
2010 11 19 19	15.4	2
2010 11 19 20	15.4	2
2010 11 19 21	15.3	2
2010 11 19 22	15.4	2
2010 11 19 23	15.3	2
2010 11 20 00	15.3	2
2010 11 20 01	15.3	2
2010 11 20 02	15.3	2
2010 11 20 03	15.3	2
2010 11 20 04	15.3	2
2010 11 20 05	15.3	2
2010 11 20 06	15.3	2
2010 11 20 07	15.3	2
2010 11 20 08	15.3	2
2010 11 20 09	15.3	2
2010 11 20 10	15.3	2
2010 11 20 11	15.3	2
2010 11 20 12	15.3	2
2010 11 20 13	15.3	2
2010 11 20 14	15.3	2
2010 11 20 15	15.3	2
2010 11 20 16	15.3	2
2010 11 20 17	15.3	2
2010 11 20 18	15.3	2
2010 11 20 19	15.3	2
2010 11 20 20	15.3	2
2010 11 20 21	15.3	2
2010 11 20 22	15.3	2
2010 11 20 23	15.3	2
2010 11 21 00	15.3	2
2010 11 21 01	15.3	2
2010 11 21 02	15.3	2
2010 11 21 03	15.3	2
2010 11 21 04	15.3	2
2010 11 21 05	15.3	2
2010 11 21 06	15.3	2
2010 11 21 07	15.3	2
2010 11 21 08	15.2	2
2010 11 21 09	15.2	2
2010 11 21 10	15.3	2
2010 11 21 11	15.3	2
2010 11 21 12	15.3	2
2010 11 21 13	15.3	2
2010 11 21 14	15.3	2
2010 11 21 15	15.2	2
2010 11 21 16	15.1	2
2010 11 21 17	15.2	2
2010 11 21 18	15.2	2
2010 11 21 19	15.2	2
2010 11 21 20	15.2	2
2010 11 21 21	15.1	2
2010 11 21 22	14.9	2
2010 11 21 23	15.0	2
2010 11 22 00	15.0	2
2010 11 22 01	15.0	2
2010 11 22 02	15.0	2
2010 11 22 03	15.0	2
2010 11 22 04	15.1	2
2010 11 22 05	15.1	2
2010 11 22 06	15.1	2
2010 11 22 07	15.1	2
2010 11 22 08	15.1	2
2010 11 22 09	15.1	2
2010 11 22 10	15.2	2
2010 11 22 11	15.1	2
2010 11 22 12	15.1	2
2010 11 22 13	15.1	2
2010 11 22 14	15.1	2
2010 11 22 15	15.1	2
2010 11 22 16	15.1	2
2010 11 22 17	15.1	2
2010 11 22 18	15.1	2
2010 11 22 19	15.1	2
2010 11 22 20	15.1	2
2010 11 22 21	15.1	2
2010 11 22 22	15.1	2
2010 11 22 23	15.1	2
2010 11 23 00	15.2	2
2010 11 23 01	15.2	2
2010 11 23 02	15.3	2
2010 11 23 03	15.3	2
2010 11 23 04	15.3	2
2010 11 23 05	15.3	2
2010 11 23 06	15.2	2
2010 11 23 07	15.1	2
2010 11 23 08	15.2	2
2010 11 23 09	15.1	2
2010 11 23 10	15.1	2
2010 11 23 11	15.1	2
2010 11 23 12	15.2	2
2010 11 23 13	15.2	2
2010 11 23 14	15.2	2
2010 11 23 15	15.2	2
2010 11 23 16	15.2	2
2010 11 23 17	15.2	2
2010 11 23 18	15.1	2
2010 11 23 19	15.1	2
2010 11 23 20	15.1	2
2010 11 23 21	15.2	2
2010 11 23 22	15.2	2
2010 11 23 23	15.1	2
2010 11 24 00	15.1	2
2010 11 24 01	15.1	2
2010 11 24 02	15.1	2
2010 11 24 03	15.1	2
2010 11 24 04	15.1	2
2010 11 24 05	15.1	2
2010 11 24 06	14.9	2
2010 11 24 07	14.8	2
2010 11 24 08	14.7	2
2010 11 24 09	14.7	2
2010 11 24 10	15.0	2
2010 11 24 11	15.0	2
2010 11 24 12	15.0	2
2010 11 24 13	15.1	2
2010 11 24 14	15.1	2
2010 11 24 15	15.0	2
2010 11 24 16	15.0	2
2010 11 24 17	15.0	2
2010 11 24 18	15.1	2
2010 11 24 19	15.0	2
2010 11 24 20	15.0	2
2010 11 24 21	15.0	2
2010 11 24 22	15.0	2
2010 11 24 23	15.1	2
2010 11 25 00	15.1	2
2010 11 25 01	15.2	2
2010 11 25 02	15.2	2
2010 11 25 03	15.1	2
2010 11 25 04	15.1	2
2010 11 25 05	15.1	2
2010 11 25 06	15.1	2
2010 11 25 07	15.1	2
2010 11 25 08	15.1	2
2010 11 25 09	15.1	2
2010 11 25 10	14.9	2
2010 11 25 11	14.9	2
2010 11 25 12	14.9	2
2010 11 25 13	14.9	2
2010 11 25 14	14.9	2
2010 11 25 15	14.9	2
2010 11 25 16	14.9	2
2010 11 25 17	14.9	2
2010 11 25 18	14.9	2
2010 11 25 19	14.9	2
2010 11 25 20	14.9	2
2010 11 25 21	14.9	2
2010 11 25 22	14.9	2
2010 11 25 23	14.9	2
2010 11 26 00	14.9	2
2010 11 26 01	15.0	2
2010 11 26 02	15.0	2
2010 11 26 03	14.9	2
2010 11 26 04	14.9	2
2010 11 26 05	14.9	2
2010 11 26 06	14.9	2
2010 11 26 07	14.9	2
2010 11 26 08	14.9	2
2010 11 26 09	14.9	2
2010 11 26 10	14.9	2
2010 11 26 11	14.9	2
2010 11 26 12	15.0	2
2010 11 26 13	14.9	2
2010 11 26 14	14.9	2
2010 11 26 15	14.9	2
2010 11 26 16	14.9	2
2010 11 26 17	14.9	2
2010 11 26 18	14.9	2
2010 11 26 19	14.9	2
2010 11 26 20	14.9	2
2010 11 26 21	14.9	2
2010 11 26 22	14.7	2
2010 11 26 23	14.5	2
2010 11 27 00	14.6	2
2010 11 27 01	14.6	2
2010 11 27 02	14.6	2
2010 11 27 03	14.5	2
2010 11 27 04	14.6	2
2010 11 27 05	14.6	2
2010 11 27 06	14.6	2
2010 11 27 07	14.6	2
2010 11 27 08	14.6	2
2010 11 27 09	14.6	2
2010 11 27 10	14.6	2
2010 11 27 11	14.6	2
2010 11 27 12	14.6	2
2010 11 27 13	14.6	2
2010 11 27 14	14.6	2
2010 11 27 15	14.6	2
2010 11 27 16	14.6	2
2010 11 27 17	14.6	2
2010 11 27 18	14.6	2
2010 11 27 19	14.6	2
2010 11 27 20	14.6	2
2010 11 27 21	14.6	2
2010 11 27 22	14.6	2
2010 11 27 23	14.6	2
2010 11 28 00	14.6	2
2010 11 28 01	14.6	2
2010 11 28 02	14.7	2
2010 11 28 03	14.7	2
2010 11 28 04	14.7	2
2010 11 28 05	14.7	2
2010 11 28 06	14.6	2
2010 11 28 07	14.6	2
2010 11 28 08	14.6	2
2010 11 28 09	14.6	2
2010 11 28 10	14.6	2
2010 11 28 11	14.6	2
2010 11 28 12	14.6	2
2010 11 28 13	14.6	2
2010 11 28 14	14.6	2
2010 11 28 15	14.6	2
2010 11 28 16	14.6	2
2010 11 28 17	14.6	2
2010 11 28 18	14.5	2
2010 11 28 19	14.5	2
2010 11 28 20	14.4	2
2010 11 28 21	14.4	2
2010 11 28 22	14.4	2
2010 11 28 23	14.4	2
2010 11 29 00	14.4	2
2010 11 29 01	14.4	2
2010 11 29 02	14.4	2
2010 11 29 03	14.3	2
2010 11 29 04	14.3	2
2010 11 29 05	14.4	2
2010 11 29 06	14.4	2
2010 11 29 07	14.4	2
2010 11 29 08	14.5	2
2010 11 29 09	14.6	2
2010 11 29 10	14.6	2
2010 11 29 11	14.6	2
2010 11 29 12	14.6	2
2010 11 29 13	14.5	2
2010 11 29 14	14.5	2
2010 11 29 15	14.5	2
2010 11 29 16	14.6	2
2010 11 29 17	14.6	2
2010 11 29 18	14.6	2
